time,open,high,low,close,Volume
1467344700,540.0,548.95001,518.0,520.29999,20001440
1467603900,523.5,533.90002,521.29999,531.04999,3591938
1467690300,530.0,532.5,516.25,517.5,1611597
1467863100,518.75,520.59998,504.54999,506.20001,1050990
1467949500,506.39999,510.75,498.54999,502.5,1306333
1468208700,508.0,511.75,502.0,503.39999,963350
1468295100,505.39999,506.0,495.10001,496.75,790935
1468381500,497.5,504.25,492.64999,500.25,835625
1468467900,500.89999,509.95001,498.0,506.54999,676085
1468554300,507.45001,513.90002,502.04999,506.79999,801549
1468813500,507.79999,511.79999,503.10001,509.89999,500134
1468899900,510.10001,514.20001,508.0,509.45001,306063
1468986300,510.10001,512.75,509.0,510.10001,436612
1469072700,510.04999,513.75,502.45001,503.89999,376728
1469159100,504.79999,509.75,504.0,508.10001,246857
1469418300,508.45001,509.45001,503.14999,504.54999,209098
1469504700,506.0,507.25,497.70001,499.39999,203104
1469591100,498.39999,503.95001,496.60001,498.0,208083
1469677500,499.70001,511.25,496.0,506.35001,653293
1469763900,507.0,515.59998,506.20001,508.79999,544200
1470023100,509.0,515.0,504.0,512.34998,1819762
1470109500,514.84998,521.95001,514.0,519.40002,1016034
1470195900,519.0,523.95001,509.10001,511.35001,461560
1470282300,513.5,518.5,509.95001,517.0,369454
1470368700,517.95001,522.0,514.04999,519.54999,417478
1470627900,522.0,532.40002,521.0,530.29999,657734
1470714300,530.25,547.29999,527.54999,540.29999,1274819
1470800700,542.0,542.0,532.0,535.09998,399445
1470887100,534.59998,538.45001,529.59998,532.5,209485
1470973500,534.70001,539.70001,533.0,536.84998,219502
1471319100,536.90002,540.0,534.15002,537.09998,351340
1471405500,537.25,551.09998,537.09998,549.34998,881986
1471491900,551.0,573.40002,550.95001,570.90002,1206667
1471578300,573.40002,582.0,563.54999,577.34998,749894
1471837500,580.70001,594.79999,575.0,591.54999,1282012
1471923900,593.95001,603.0,565.09998,580.45001,1419004
1472010300,580.0,598.0,579.95001,595.90002,416093
1472096700,598.0,598.0,585.0,586.75,273017
1472183100,590.0,598.0,589.95001,596.29999,292354
1472442300,598.0,615.0,596.29999,613.90002,640981
1472528700,616.59998,650.0,616.0,641.84998,940134
1472615100,645.0,661.40002,640.0,652.25,872126
1472701500,654.5,658.0,631.54999,636.15002,849646
1472787900,635.40002,649.95001,612.0,635.29999,1048848
1473133500,640.0,654.70001,635.5,651.84998,398256
1473219900,655.90002,656.0,640.54999,647.0,284368
1473306300,650.0,653.0,645.5,649.34998,146259
1473392700,648.0,653.90002,641.29999,643.70001,210462
1473651900,635.0,635.0,617.25,619.95001,275224
1473824700,622.5,638.84998,622.5,631.34998,264287
1473911100,621.0,622.90002,606.5,609.95001,226065
1473997500,612.25,619.0,601.20001,605.65002,174090
1474256700,609.79999,615.0,606.15002,607.90002,100918
1474343100,609.40002,609.40002,598.0,602.70001,111000
1474429500,604.70001,606.70001,601.45001,602.95001,81843
1474515900,612.0,621.15002,607.0,613.79999,232404
1474602300,618.0,627.79999,616.09998,619.90002,362475
1474861500,622.40002,624.29999,617.54999,622.04999,171555
1474947900,625.0,636.95001,622.15002,634.79999,231825
1475034300,637.0,664.95001,635.5,661.59998,963282
1475120700,667.70001,679.95001,639.09998,647.20001,970935
1475207100,654.59998,666.5,650.34998,660.15002,364893
1475466300,668.09998,674.90002,666.70001,669.5,308161
1475552700,673.79999,731.90002,664.29999,722.04999,1339659
1475639100,722.0,722.0,695.04999,698.45001,494612
1475725500,703.0,708.75,691.54999,698.70001,685208
1475811900,702.59998,705.70001,697.0,703.20001,178621
1476071100,706.09998,725.0,703.20001,716.90002,454819
1476330300,718.0,718.0,689.29999,691.34998,384721
1476416700,696.95001,729.90002,694.0,725.15002,562782
1476675900,729.90002,774.0,729.09998,758.84998,720761
1476762300,763.40002,766.25,747.0,755.5,333380
1476848700,759.79999,767.0,751.0,760.29999,252187
1476935100,763.0,765.79999,753.40002,759.09998,222318
1477021500,762.40002,803.25,756.45001,789.5,472430
1477280700,793.29999,797.5,786.0,791.15002,306697
1477367100,790.0,794.59998,766.09998,769.09998,305433
1477453500,765.25,785.0,762.04999,764.70001,212184
1477539900,764.70001,768.90002,748.0,752.84998,204834
1477626300,757.70001,774.34998,754.40002,759.79999,425564
1477971900,773.5,780.0,767.34998,774.5,148947
1478058300,752.0,765.15002,752.0,758.20001,90938
1478144700,758.0,767.45001,751.20001,755.59998,73935
1478231100,752.09998,758.90002,712.04999,719.34998,251873
1478490300,733.5,737.79999,704.04999,708.84998,162941
1478576700,713.0,722.45001,699.0,715.40002,186133
1478663100,635.09998,740.0,635.09998,728.40002,270403
1478749500,742.0,758.90002,740.0,747.5,137893
1478835900,755.0,767.15002,742.0,747.29999,236564
1479181500,747.29999,753.45001,730.25,744.34998,106195
1479267900,753.59998,769.95001,724.75,733.59998,184775
1479354300,735.54999,777.95001,735.54999,770.40002,263875
1479440700,774.90002,781.0,743.0,748.90002,301226
1479699900,758.95001,764.0,735.0,741.0,133055
1479786300,745.25,756.09998,730.59998,736.75,94191
1479872700,743.84998,746.65002,728.0,730.90002,97277
1479959100,731.40002,742.0,724.75,735.70001,104570
1480045500,747.95001,771.90002,740.0,770.54999,188861
1480304700,774.95001,794.90002,761.25,771.09998,256254
1480391100,805.0,828.0,771.0,778.25,1291736
1480477500,780.20001,783.70001,764.20001,769.15002,483822
1480563900,771.0,775.5,742.5,746.54999,264603
1480650300,746.0,748.04999,730.09998,734.25,228108
1480909500,742.40002,748.90002,736.0,743.59998,134351
1480995900,764.84998,769.70001,750.0,751.20001,232711
1481082300,752.84998,754.84998,742.54999,745.95001,70823
1481168700,753.04999,756.79999,748.09998,750.04999,66343
1481255100,752.90002,767.0,746.04999,754.25,217063
1481514300,751.40002,754.70001,744.0,746.95001,113477
1481600700,745.0,764.40002,741.0,760.40002,183665
1481687100,758.5,764.70001,747.0,751.25,133973
1481773500,747.70001,766.90002,745.0,763.25,180210
1481859900,767.0,797.0,764.25,784.20001,519978
1482119100,784.79999,795.0,778.0,782.65002,244212
1482205500,783.79999,788.75,780.40002,784.75,90395
1482291900,789.65002,789.90002,770.15002,777.09998,106355
1482378300,771.09998,774.15002,760.15002,769.54999,61069
1482464700,768.0,770.0,761.0,763.84998,49162
1482723900,762.0,780.0,750.0,776.75,106687
1482810300,779.0,787.0,770.0,773.40002,88748
1482896700,771.04999,782.0,767.70001,775.95001,66834
1482983100,779.70001,786.79999,776.0,783.20001,54357
1483069500,783.0,789.84998,776.5,787.84998,164106
1483328700,788.65002,813.15002,788.65002,803.95001,160701
1483415100,805.15002,833.0,804.15002,822.70001,335970
1483501500,829.0,861.5,825.5,840.25,556945
1483587900,847.95001,854.90002,840.25,851.59998,170926
1483674300,857.0,857.0,836.79999,840.84998,86941
1483933500,845.0,850.0,840.5,848.20001,58480
1484019900,849.79999,851.0,842.0,842.84998,66646
1484106300,843.59998,851.29999,841.40002,844.04999,83668
1484192700,845.0,847.95001,838.0,840.79999,66987
1484279100,840.29999,844.95001,834.45001,842.5,48967
1484538300,842.5,844.0,836.0,839.15002,27609
1484624700,840.0,840.0,833.09998,837.09998,61719
1484711100,840.0,855.0,831.25,852.40002,105668
1484797500,856.0,869.20001,854.04999,865.25,115055
1484883900,862.09998,862.95001,841.65002,851.04999,56402
1485143100,854.95001,869.45001,847.09998,864.09998,62897
1485229500,864.09998,886.0,859.0,875.65002,114634
1485315900,882.79999,888.0,871.54999,874.65002,61038
1485488700,872.25,887.0,871.0,873.15002,165856
1485747900,873.15002,878.04999,859.84998,872.34998,85951
1485834300,870.90002,874.95001,852.04999,854.34998,74551
1485920700,855.0,887.0,849.0,884.45001,218532
1486007100,880.04999,882.95001,869.04999,872.34998,55981
1486093500,873.04999,887.0,870.04999,873.40002,81815
1486352700,879.0,910.0,876.15002,906.29999,784973
1486439100,911.0,948.79999,905.09998,930.70001,392038
1486525500,931.45001,931.45001,907.5,921.15002,317887
1486611900,924.0,955.5,916.09998,921.40002,275425
1486698300,921.40002,934.79999,916.0,919.65002,263137
1486957500,935.15002,940.0,917.09998,921.59998,409621
1487043900,921.90002,925.59998,910.0,916.25,128074
1487130300,913.04999,938.0,911.20001,914.29999,351602
1487216700,917.04999,925.0,895.84998,900.90002,347764
1487303100,901.79999,907.0,851.29999,861.45001,455295
1487562300,869.20001,882.95001,866.09998,871.95001,290227
1487648700,879.29999,883.65002,876.04999,881.54999,121155
1487735100,884.40002,884.40002,871.45001,874.34998,144950
1487821500,876.70001,877.04999,861.29999,863.54999,317066
